Wall time,Step,Value
1557503397.8230963,411,0.7250000238418579
1557503401.1474476,413,0.7149999737739563
1557503404.463715,415,0.6949999928474426
1557503407.8023112,417,0.6899999976158142
1557503411.1377115,419,0.7599999904632568
1557503414.4638686,421,0.6899999976158142
1557503417.779271,423,0.699999988079071
1557503421.1196203,425,0.5600000023841858
1557503424.45242,427,0.5649999976158142
1557503427.776319,429,0.6200000047683716
1557503431.1037366,431,0.6100000143051147
1557503434.4536784,433,0.6449999809265137
1557503437.7934515,435,0.7450000047683716
1557503441.1289291,437,0.6549999713897705
1557503444.4233265,439,0.7099999785423279
1557503447.742314,441,0.6899999976158142
1557503451.068516,443,0.75
1557503454.4052656,445,0.6899999976158142
1557503457.7383385,447,0.699999988079071
1557503461.0714214,449,0.7049999833106995
1557503464.4009395,451,0.7799999713897705
1557503467.7816455,453,0.7350000143051147
1557503471.1268277,455,0.6650000214576721
1557503474.4549236,457,0.7099999785423279
1557503477.790235,459,0.7149999737739563
1557503481.1420257,461,0.6399999856948853
1557503484.463044,463,0.6399999856948853
1557503487.7877243,465,0.7350000143051147
1557503491.0838754,467,0.7400000095367432
1557503494.4323747,469,0.6499999761581421
1557503497.754491,471,0.7450000047683716
1557503501.093853,473,0.6850000023841858
1557503504.4097779,475,0.7699999809265137
1557503507.7352774,477,0.7649999856948853
1557503511.0417895,479,0.7549999952316284
1557503514.3827353,481,0.7400000095367432
1557503517.710737,483,0.7200000286102295
1557503521.054001,485,0.6949999928474426
1557503524.3775609,487,0.7599999904632568
1557503527.7032773,489,0.7099999785423279
1557503531.0738192,491,0.7250000238418579
1557503534.406339,493,0.7300000190734863
1557503537.7309074,495,0.7300000190734863
1557503541.071944,497,0.7400000095367432
1557503544.4003532,499,0.7350000143051147
1557503546.6276665,500,0.699999988079071
1557503549.9606106,502,0.6449999809265137
1557503553.2891178,504,0.6899999976158142
1557503556.6210926,506,0.6549999713897705
1557503559.9769154,508,0.6549999713897705
1557503563.329868,510,0.7300000190734863
1557503566.6854305,512,0.6700000166893005
1557503570.0216599,514,0.6399999856948853
1557503573.3554444,516,0.6200000047683716
1557503576.6894786,518,0.625
1557503580.0161507,520,0.6499999761581421
1557503583.3481207,522,0.6650000214576721
1557503586.6791353,524,0.7049999833106995
1557503590.0162778,526,0.7749999761581421
1557503593.343895,528,0.7300000190734863
1557503596.6667852,530,0.7450000047683716
1557503600.0070639,532,0.7250000238418579
1557503603.3316398,534,0.7049999833106995
1557503606.6681843,536,0.6050000190734863
1557503610.0077808,538,0.5849999785423279
1557503613.3342535,540,0.625
1557503616.665438,542,0.6899999976158142
1557503620.0085127,544,0.7400000095367432
1557503623.3314238,546,0.6650000214576721
1557503626.6531296,548,0.7450000047683716
1557503629.9712586,550,0.7200000286102295
1557503633.3087556,552,0.7200000286102295
1557503636.6193955,554,0.7400000095367432
1557503639.955905,556,0.8100000023841858
1557503643.2975507,558,0.7400000095367432
1557503646.6190267,560,0.7250000238418579
1557503649.9809163,562,0.7049999833106995
1557503653.2898817,564,0.7250000238418579
1557503656.6092503,566,0.75
1557503659.928382,568,0.7900000214576721
1557503663.2838619,570,0.7850000262260437
1557503666.6145122,572,0.75
1557503669.9446397,574,0.7200000286102295
1557503673.2857182,576,0.7250000238418579
1557503676.660438,578,0.6899999976158142
1557503680.0393374,580,0.6449999809265137
1557503683.374439,582,0.7749999761581421
1557503686.788386,584,0.7300000190734863
1557503690.117762,586,0.7350000143051147
1557503693.4400506,588,0.7049999833106995
1557503696.7488728,590,0.6850000023841858
1557503700.0726159,592,0.7300000190734863
1557503703.3949432,594,0.675000011920929
1557503706.7287126,596,0.6949999928474426
1557503710.0492136,598,0.6399999856948853
1557503713.4042556,600,0.6850000023841858
1557503716.7252994,602,0.7200000286102295
1557503720.0100868,604,0.7400000095367432
1557503723.3501787,606,0.7300000190734863
1557503726.670282,608,0.7799999713897705
1557503729.9927905,610,0.7250000238418579
1557503733.2991302,612,0.7699999809265137
1557503736.633541,614,0.7799999713897705
1557503739.9772596,616,0.7099999785423279
1557503743.2991421,618,0.7649999856948853
1557503746.600952,620,0.6650000214576721
1557503749.9464202,622,0.6949999928474426
1557503753.2897544,624,0.7200000286102295
1557503755.481982,625,0.7149999737739563
1557503758.81281,627,0.7250000238418579
1557503762.1297874,629,0.7200000286102295
1557503765.4615688,631,0.6200000047683716
1557503768.7879884,633,0.6150000095367432
1557503772.1273975,635,0.574999988079071
1557503775.4560711,637,0.6700000166893005
1557503778.7853348,639,0.7149999737739563
1557503782.1259391,641,0.75
1557503785.4280457,643,0.75
1557503788.737601,645,0.7649999856948853
1557503792.0740325,647,0.7749999761581421
1557503795.3894908,649,0.75
1557503798.7304573,651,0.75
1557503802.074913,653,0.7350000143051147
1557503805.384354,655,0.75
1557503808.7068694,657,0.7649999856948853
1557503812.0167127,659,0.7149999737739563
1557503815.3287244,661,0.7699999809265137
1557503818.6433592,663,0.7699999809265137
1557503821.9557505,665,0.7450000047683716
1557503825.2725449,667,0.7250000238418579
1557503828.607922,669,0.7200000286102295
1557503831.9569538,671,0.6600000262260437
1557503835.2667246,673,0.7649999856948853
1557503838.582612,675,0.675000011920929
1557503841.9059038,677,0.7549999952316284
1557503845.2336345,679,0.7400000095367432
1557503848.5429125,681,0.8050000071525574
1557503851.8491397,683,0.7200000286102295
1557503855.1726995,685,0.6800000071525574
1557503858.5302231,687,0.7250000238418579
1557503861.8644881,689,0.75
1557503865.2067833,691,0.7049999833106995
1557503868.5544918,693,0.7350000143051147
1557503871.905907,695,0.7250000238418579
1557503875.2480156,697,0.7549999952316284
1557503878.5887902,699,0.7350000143051147
1557503881.916779,701,0.699999988079071
1557503885.2912273,703,0.7250000238418579
1557503888.646373,705,0.6449999809265137
1557503891.9803832,707,0.6600000262260437
1557503895.3109086,709,0.6000000238418579
1557503898.6340673,711,0.6200000047683716
1557503901.9858449,713,0.6899999976158142
1557503905.329382,715,0.7549999952316284
1557503908.6612113,717,0.7599999904632568
1557503911.976789,719,0.8050000071525574
1557503915.2771735,721,0.7049999833106995
1557503918.62258,723,0.675000011920929
1557503921.9679823,725,0.6600000262260437
1557503925.2728724,727,0.6899999976158142
1557503928.5985882,729,0.7149999737739563
1557503931.9172719,731,0.675000011920929
1557503935.252015,733,0.7400000095367432
1557503938.5962703,735,0.7250000238418579
1557503941.9133413,737,0.7450000047683716
1557503945.256079,739,0.7200000286102295
1557503948.6034853,741,0.7400000095367432
1557503951.964059,743,0.7549999952316284
1557503955.2788873,745,0.7649999856948853
1557503958.5954502,747,0.6899999976158142
1557503961.9571152,749,0.7350000143051147
1557503964.2012682,750,0.675000011920929
1557503967.5480237,752,0.6800000071525574
1557503970.8705244,754,0.7300000190734863
1557503974.222879,756,0.6949999928474426
1557503977.5580852,758,0.6949999928474426
1557503980.8938231,760,0.7850000262260437
1557503984.2151387,762,0.7549999952316284
1557503987.5251062,764,0.7450000047683716
1557503990.8469496,766,0.7400000095367432
1557503994.2079396,768,0.6549999713897705
1557503997.5541294,770,0.6549999713897705
1557504000.8837087,772,0.6349999904632568
1557504004.2334182,774,0.7099999785423279
1557504007.601196,776,0.7599999904632568
1557504010.941136,778,0.7699999809265137
1557504014.2796774,780,0.8050000071525574
1557504017.6172569,782,0.7450000047683716
1557504020.9577723,784,0.7599999904632568
1557504024.2963786,786,0.6949999928474426
1557504027.6332874,788,0.75
1557504030.977407,790,0.7450000047683716
1557504034.3191805,792,0.8100000023841858
1557504037.6555216,794,0.8450000286102295
1557504040.9945533,796,0.7749999761581421
1557504044.3317568,798,0.8050000071525574
1557504047.6441488,800,0.7250000238418579
1557504050.96221,802,0.7799999713897705
1557504054.268426,804,0.7850000262260437
1557504057.6142886,806,0.8349999785423279
1557504060.9301438,808,0.8149999976158142
1557504064.2710736,810,0.7549999952316284
1557504067.6362696,812,0.7699999809265137
1557504070.9757922,814,0.7649999856948853
1557504074.3102474,816,0.7200000286102295
1557504077.6198897,818,0.7749999761581421
1557504080.961562,820,0.7400000095367432
1557504084.3155966,822,0.7549999952316284
1557504087.6461465,824,0.7149999737739563
1557504090.9631584,826,0.7950000166893005
1557504094.3161824,828,0.7599999904632568
1557504097.6723974,830,0.7549999952316284
1557504101.0059118,832,0.7649999856948853
1557504104.345381,834,0.7850000262260437
1557504107.701061,836,0.7300000190734863
1557504111.0130777,838,0.7900000214576721
1557504114.3382359,840,0.7699999809265137
1557504117.6982648,842,0.7400000095367432
1557504121.0248272,844,0.7049999833106995
1557504124.3731425,846,0.699999988079071
1557504127.7298918,848,0.6850000023841858
1557504131.0483038,850,0.7149999737739563
1557504134.3538525,852,0.7400000095367432
1557504137.6740859,854,0.7950000166893005
1557504141.0274518,856,0.7149999737739563
1557504144.3842673,858,0.7099999785423279
1557504147.7096057,860,0.6299999952316284
1557504151.0496554,862,0.7400000095367432
1557504154.3911157,864,0.6600000262260437
1557504157.7439704,866,0.7099999785423279
1557504161.048657,868,0.7599999904632568
1557504164.3612502,870,0.7699999809265137
1557504167.748162,872,0.7799999713897705
1557504171.0888464,874,0.75
1557504173.3009782,875,0.7099999785423279
1557504176.6246552,877,0.699999988079071
1557504179.9342492,879,0.7400000095367432
1557504183.2431574,881,0.7749999761581421
1557504186.578128,883,0.824999988079071
1557504189.9264238,885,0.7799999713897705
1557504193.240745,887,0.7699999809265137
1557504196.5659394,889,0.75
1557504199.8992074,891,0.7049999833106995
1557504203.2206452,893,0.7149999737739563
1557504206.542068,895,0.7549999952316284
1557504209.8435748,897,0.800000011920929
1557504213.1929514,899,0.7599999904632568
1557504216.5228217,901,0.75
1557504219.8354566,903,0.6949999928474426
1557504223.1536303,905,0.7350000143051147
1557504226.4924812,907,0.6850000023841858
1557504229.8143158,909,0.6449999809265137
1557504233.1470115,911,0.7450000047683716
1557504236.4891572,913,0.8050000071525574
1557504239.8074918,915,0.6349999904632568
1557504243.1424387,917,0.625
1557504246.4649153,919,0.7250000238418579
1557504249.8211467,921,0.7049999833106995
1557504253.153149,923,0.6050000190734863
1557504256.4651034,925,0.5899999737739563
1557504259.7587945,927,0.7350000143051147
1557504263.071983,929,0.7850000262260437
1557504266.3937013,931,0.6899999976158142
1557504269.7150602,933,0.699999988079071
1557504273.055642,935,0.7200000286102295
1557504276.4000216,937,0.7599999904632568
1557504279.7456625,939,0.7900000214576721
1557504283.0918255,941,0.75
1557504286.4819305,943,0.8100000023841858
1557504289.8464773,945,0.8149999976158142
1557504293.2126002,947,0.8199999928474426
1557504296.561609,949,0.7850000262260437
1557504299.9040098,951,0.8149999976158142
1557504303.2811482,953,0.7950000166893005
1557504306.6399014,955,0.8149999976158142
1557504309.98661,957,0.8100000023841858
1557504313.3252158,959,0.7749999761581421
1557504316.6524236,961,0.675000011920929
1557504320.0004733,963,0.7049999833106995
1557504323.3299444,965,0.6800000071525574
1557504326.701313,967,0.8050000071525574
1557504330.0301437,969,0.7850000262260437
1557504333.3584902,971,0.824999988079071
1557504336.693202,973,0.7549999952316284
1557504340.023988,975,0.6899999976158142
1557504343.3403742,977,0.6600000262260437
1557504346.6516645,979,0.7099999785423279
1557504349.9722497,981,0.7950000166893005
1557504353.30593,983,0.7649999856948853
1557504356.651536,985,0.7649999856948853
1557504359.957884,987,0.7799999713897705
1557504363.3104582,989,0.7149999737739563
1557504366.6482856,991,0.7099999785423279
1557504369.9680398,993,0.7350000143051147
1557504373.2997134,995,0.7850000262260437
1557504376.6434739,997,0.7799999713897705
1557504379.992143,999,0.7599999904632568
1557504382.192973,1000,0.7749999761581421
1557504385.5047114,1002,0.7549999952316284
1557504388.8212566,1004,0.8050000071525574
1557504392.1331997,1006,0.8149999976158142
1557504395.4492807,1008,0.7699999809265137
1557504398.7904425,1010,0.7900000214576721
1557504402.1084216,1012,0.7850000262260437
1557504405.4266937,1014,0.7400000095367432
1557504408.7657144,1016,0.7300000190734863
1557504412.1165657,1018,0.7699999809265137
1557504415.4433181,1020,0.7900000214576721
1557504418.772367,1022,0.7950000166893005
1557504422.097953,1024,0.7549999952316284
1557504425.4353728,1026,0.7599999904632568
1557504428.7629757,1028,0.7099999785423279
1557504432.1003082,1030,0.7599999904632568
1557504435.4262726,1032,0.7900000214576721
1557504438.745493,1034,0.824999988079071
1557504442.0742817,1036,0.7149999737739563
1557504445.3906374,1038,0.6349999904632568
1557504448.7349424,1040,0.6449999809265137
1557504452.0740356,1042,0.7149999737739563
1557504455.3987195,1044,0.8100000023841858
1557504458.7452874,1046,0.5899999737739563
1557504462.0894144,1048,0.5699999928474426
1557504465.4520943,1050,0.7300000190734863
1557504468.7754374,1052,0.6399999856948853
1557504472.1085582,1054,0.6850000023841858
1557504475.4544435,1056,0.7599999904632568
1557504478.8024805,1058,0.8050000071525574
1557504482.1482186,1060,0.7649999856948853
1557504485.5296395,1062,0.8100000023841858
1557504488.8629968,1064,0.8050000071525574
1557504492.1803277,1066,0.7400000095367432
1557504495.5163045,1068,0.7699999809265137
1557504498.8420098,1070,0.7200000286102295
1557504502.1664984,1072,0.7350000143051147
1557504505.506256,1074,0.8500000238418579
1557504508.8038635,1076,0.8149999976158142
1557504512.1354067,1078,0.7749999761581421
1557504515.4843214,1080,0.7950000166893005
1557504518.8046913,1082,0.8149999976158142
1557504522.1241715,1084,0.7649999856948853
1557504525.4561403,1086,0.7350000143051147
1557504528.7766259,1088,0.7599999904632568
1557504532.1057777,1090,0.7950000166893005
1557504535.4273238,1092,0.7549999952316284
1557504538.7582517,1094,0.6499999761581421
1557504542.0833533,1096,0.75
1557504545.4035072,1098,0.7749999761581421
1557504548.7320712,1100,0.7799999713897705
1557504552.0407345,1102,0.8650000095367432
1557504555.3519714,1104,0.7799999713897705
1557504558.6864624,1106,0.7450000047683716
1557504561.995967,1108,0.7749999761581421
1557504565.3078923,1110,0.75
1557504568.6341903,1112,0.8500000238418579
1557504571.9511607,1114,0.8100000023841858
1557504575.2937913,1116,0.7850000262260437
1557504578.627048,1118,0.7549999952316284
1557504581.9353373,1120,0.7300000190734863
1557504585.285652,1122,0.7450000047683716
1557504588.616369,1124,0.7950000166893005
1557504590.8343062,1125,0.7149999737739563
1557504594.1529632,1127,0.7200000286102295
1557504597.4950197,1129,0.7749999761581421
1557504600.8290868,1131,0.8450000286102295
1557504604.1555362,1133,0.8149999976158142
1557504607.5152633,1135,0.7350000143051147
1557504610.8499503,1137,0.6499999761581421
1557504614.195976,1139,0.675000011920929
1557504617.5432909,1141,0.8600000143051147
1557504620.8882625,1143,0.699999988079071
1557504624.1807044,1145,0.6200000047683716
1557504627.5194533,1147,0.7149999737739563
1557504630.856733,1149,0.8100000023841858
1557504634.1737928,1151,0.7350000143051147
1557504637.504637,1153,0.7450000047683716
1557504640.8016913,1155,0.7850000262260437
1557504644.1280692,1157,0.8149999976158142
1557504647.4200087,1159,0.8149999976158142
1557504650.7754865,1161,0.7900000214576721
1557504654.0824957,1163,0.8100000023841858
1557504657.392233,1165,0.800000011920929
1557504660.704862,1167,0.7950000166893005
1557504664.0276191,1169,0.8550000190734863
1557504667.3685007,1171,0.7549999952316284
1557504670.6785753,1173,0.7599999904632568
1557504673.9885666,1175,0.7549999952316284
1557504677.2997627,1177,0.8349999785423279
1557504680.6040342,1179,0.7900000214576721
1557504683.941434,1181,0.7749999761581421
1557504687.2354248,1183,0.8299999833106995
1557504690.5527415,1185,0.8500000238418579
1557504693.9023879,1187,0.8399999737739563
1557504697.2220693,1189,0.8399999737739563
1557504700.5338733,1191,0.7850000262260437
1557504703.851419,1193,0.8399999737739563
1557504707.1877716,1195,0.7749999761581421
1557504710.502967,1197,0.8149999976158142
1557504713.833771,1199,0.8600000143051147
1557504717.144264,1201,0.8199999928474426
1557504720.5552242,1203,0.8050000071525574
1557504723.8947685,1205,0.8100000023841858
1557504727.2261744,1207,0.8050000071525574
1557504730.538487,1209,0.6850000023841858
1557504733.8599644,1211,0.7350000143051147
1557504737.1984947,1213,0.8100000023841858
1557504740.5096085,1215,0.7599999904632568
1557504743.821179,1217,0.7350000143051147
1557504747.1206136,1219,0.7250000238418579
1557504750.462811,1221,0.824999988079071
1557504753.795853,1223,0.8299999833106995
1557504757.1083033,1225,0.7649999856948853
1557504760.413703,1227,0.7699999809265137
1557504763.7297254,1229,0.8349999785423279
1557504767.0542426,1231,0.800000011920929
1557504770.3951182,1233,0.7200000286102295
1557504773.7310128,1235,0.7350000143051147
1557504777.0671525,1237,0.7300000190734863
1557504780.3935666,1239,0.7649999856948853
1557504783.7330842,1241,0.800000011920929
1557504787.0625565,1243,0.8050000071525574
1557504790.3750966,1245,0.8149999976158142
1557504793.698727,1247,0.7900000214576721
1557504797.0215213,1249,0.7950000166893005
1557504799.231841,1250,0.8050000071525574
1557504802.5393817,1252,0.8100000023841858
1557504805.86301,1254,0.8550000190734863
1557504809.2395384,1256,0.8050000071525574
1557504812.565242,1258,0.7950000166893005
1557504815.9075918,1260,0.75
1557504819.237159,1262,0.7699999809265137
1557504822.5582159,1264,0.7699999809265137
1557504825.8825467,1266,0.8100000023841858
1557504829.235878,1268,0.6700000166893005
1557504832.5483763,1270,0.6650000214576721
1557504835.89047,1272,0.8199999928474426
1557504839.234213,1274,0.7850000262260437
1557504842.5210817,1276,0.675000011920929
1557504845.8520133,1278,0.7250000238418579
1557504849.1704464,1280,0.8600000143051147
1557504852.4983754,1282,0.8149999976158142
1557504855.7979305,1284,0.7599999904632568
1557504859.1353595,1286,0.7649999856948853
1557504862.470739,1288,0.8550000190734863
1557504865.8043559,1290,0.7799999713897705
1557504869.1520102,1292,0.7649999856948853
1557504872.49595,1294,0.8700000047683716
1557504875.8381417,1296,0.7950000166893005
1557504879.183188,1298,0.7900000214576721
1557504882.5191233,1300,0.7900000214576721
1557504885.8345504,1302,0.8050000071525574
1557504889.178984,1304,0.7599999904632568
1557504892.5583398,1306,0.8199999928474426
1557504895.9192042,1308,0.8299999833106995
1557504899.2518861,1310,0.8600000143051147
1557504902.6102254,1312,0.8550000190734863
1557504905.9681234,1314,0.8450000286102295
1557504909.3133266,1316,0.8199999928474426
1557504912.6369724,1318,0.8199999928474426
1557504915.9658678,1320,0.8100000023841858
1557504919.315825,1322,0.8500000238418579
1557504922.6676357,1324,0.875
1557504926.0061545,1326,0.8149999976158142
1557504929.3544285,1328,0.8650000095367432
1557504932.7174656,1330,0.8349999785423279
1557504936.0392609,1332,0.8149999976158142
1557504939.3778737,1334,0.7400000095367432
1557504942.7186375,1336,0.8299999833106995
1557504946.046893,1338,0.8550000190734863
1557504949.3720543,1340,0.8100000023841858
1557504952.699458,1342,0.7799999713897705
1557504956.0502484,1344,0.7900000214576721
1557504959.3714929,1346,0.8100000023841858
1557504962.7156868,1348,0.75
1557504966.041233,1350,0.7549999952316284
1557504969.356091,1352,0.8700000047683716
1557504972.6653407,1354,0.8550000190734863
1557504975.9930952,1356,0.824999988079071
1557504979.3115482,1358,0.7749999761581421
1557504982.644911,1360,0.7900000214576721
1557504985.956515,1362,0.75
1557504989.25798,1364,0.7850000262260437
1557504992.5812285,1366,0.8199999928474426
1557504995.901452,1368,0.8600000143051147
1557504999.310332,1370,0.824999988079071
1557505002.627153,1372,0.7749999761581421
1557505005.9480956,1374,0.7649999856948853
1557505008.1514735,1375,0.8399999737739563
1557505011.4611683,1377,0.7749999761581421
1557505014.7673867,1379,0.8149999976158142
1557505018.0793095,1381,0.8450000286102295
1557505021.3876228,1383,0.8500000238418579
1557505024.7341664,1385,0.8149999976158142
1557505028.0657206,1387,0.8450000286102295
1557505031.4050558,1389,0.800000011920929
1557505034.7477484,1391,0.7799999713897705
1557505038.0938838,1393,0.7599999904632568
1557505041.435061,1395,0.7749999761581421
1557505044.7605283,1397,0.8149999976158142
1557505048.0993683,1399,0.7699999809265137
1557505051.4080672,1401,0.6650000214576721
